id	vernacularName	language
4889	Johanssons Eichen-Zwergminierfalter	de
4890	Variabele eikenmineermot	nl
4891	Bladrandberkenmineermot	nl
4892	Boswilgmineermot	nl
4893	Bruine eikenmineermot	nl
4894	Lijsterbesblaasmijnmot	nl
4895	Bruine esdoornmineermot	nl
4896	Sierlijke braammineermot	nl
4897	Agrimoniemineermot	nl
4898	Lindenmineermot	nl
4899	Beukenmineermot	nl
4900	Populierenmineermot	nl
4901	Iepenmineermot	nl
4902	Zuidelijke iepenmineermot	nl
4903	Rookkleurige mineermot	nl
4904	Zwarte eikenbladroller	nl
4905	Beukenbladroller	nl
4906	Egale duifmot	nl
4907	Witvlekduifmot	nl
4908	Duifmot	nl
4909	Orange-tailed Clearwing	en
4909	Schneeball-Glasflügler	de
4909	Sneeuwbalwespvlinder	nl
4909	Sésie de la Viorne	fr
4910	Alteichen-Glasflügler	de
4910	Dale's Oak Clearwing	en
4910	Oranjetip-eikenwespvlinder	nl
4910	Sésie du Chène	fr
4911	Berkenglasvlinder	nl
4911	Kleiner Birken-Glasflügler	de
4911	Large Red-belted Clearwing	en
4911	Sésie culiciforme	fr
4912	Geelbuikwespvlinder	nl
4912	Sallow Clearwing	en
4912	Sésie jaune-gorge	fr
4912	Weidengallen-Glasflügler	de
4913	Red-tipped Clearwing	en
4913	Sésie fourmi	fr
4913	Weiden-Glasflügler	de
4913	Wilgenwespvlinder	nl
4914	Apfelbaum-Glasflügler	de
4914	Appelglasvlinder	nl
4914	Red-belted Clearwing	en
4914	Sésie du Pommier	fr
4915	Pinokkiomot	nl
4916	Grote berkenwespvlinder	nl
4916	Großer Birken-Glasflügler	de
4916	Sésie du bouleau	fr
4916	Welsh Clearwing	en
4917	Elzenwespvlinder	nl
4917	Erlen-Glasflügler	de
4917	Sésie de l'Aulne	fr
4917	White-barred Clearwing	en
4918	Spulers Glasflügler	de
4918	Spulers wespvlinder	nl
4918	Sésie de Spuler	fr
4919	Bessenglasvlinder	nl
4919	Currant Clearwing	en
4919	Johannisbeer-Glasflügler	de
4919	Sésie du Groseillier	fr
4920	Eikenwespvlinder	nl
4920	Sésie vespiforme	fr
4920	Wespen-Glasflügler	de
4920	Yellow-legged Clearwing	en
4921	Zuidelijke bandpalpmot	nl
4922	Grote bandpalpmot	nl
4923	Vale bandpalpmot	nl
4924	Bandpalpmot	nl
4925	Hokjespeulbandpalpmot	nl
4926	Brede bandpalpmot	nl
4927	Fraaie bandpalpmot	nl
4928	Struikbladroller	nl
4929	Heidelbeeren-Silbereule	de
4929	La Plusie de l'Orcette, le Point d'interrogation.	fr
4929	Scarce Silver Y	en
4929	Schijn-gamma-uil	nl
4930	La Boarmie compagne	fr
4930	Sandrasen-Braunstreifenspanner	de
4930	Zuidelijke spikkelspanner	nl
4931	Röhren-Sackträger	de
4931	Sigaarzakdrager	nl
4932	Perlkörbchen-Spreizflügelfalter	de
4932	Zilveroogje	nl
4933	Fraaie korrelpalpmot	nl
4934	Donkere maanpalpmot	nl
4935	Maanpalpmot	nl
4936	Rosafarbiger Palpenfalter	de
4936	Vale gordelpalpmot	nl
4937	Korrelpalpmot	nl
4938	Veelkleurige maanpalpmot	nl
4939	Drievlekmot	nl
4940	Gammapalpmot	nl
4941	Grauer Haselnuss-Palpenfalter	de
4941	Lichte korrelpalpmot	nl
4942	Donkere korstmosspanner	nl
4942	La Gymnospile commune	fr
4942	Totholz-Flechtenspanner	de
4943	Berken-orvlinder	nl
4943	Birken-Eulenspinner	de
4943	La Cymatophore onduleuse, l'Aqueuse	fr
4943	Satin Lutestring	en
4944	Augen-Eulenspinner	de
4944	Figure of Eighty	en
4944	L'Octogésime	fr
4944	Peppel-orvlinder	nl
4945	L'Or, la Double-Bande brune	fr
4945	Orvlinder	nl
4945	Pappel-Eulenspinner	de
4945	Poplar Lutestring	en
4946	Geblokte zomervlinder	nl
4946	La Phalène du Buplèvre, la Phalène du Thym	fr
4946	Magerrasen-Grünspanner	de
4946	Sussex Emerald	en
4947	Geelvleugeluil	nl
4947	Gelbflügel-Raseneule	de
4947	La Noctuelle cythérée	fr
4947	Straw Underwing	en
4948	Afrikaanse fruitmot	nl
4948	False codling moth	en
4949	Brown Hairstreak	en
4949	Nierenfleck-Zipfelfalter	de
4949	Sleedoornpage	nl
4949	Thècle du bouleau	fr
4950	La Corythée anglaise	fr
4950	Schijn-sparspanner	nl
4950	Spruce Carpet	en
4950	Sägezahnfühler-Nadelholzspanner	de
4951	Bergjeneverbesspanner	nl
4951	Brauner Linien-Blattspanner	de
4951	Chestnut-coloured Carpet	en
4951	La Corythée montagnarde	fr
4952	Grauer Wacholder-Nadelholzspanner	de
4952	Jeneverbesspanner	nl
4952	Juniper Carpet	en
4952	La Corythée du Genévrier	fr
4953	Grey Pine Carpet	en
4953	La Corythée sobre	fr
4953	Naaldboomspanner	nl
4953	Zweibrütiger Kiefern-Nadelholzspanner	de
4954	Early Moth	en
4954	Früher Schlehenbusch-Winterspanner	de
4954	La Phalène précoce	fr
4954	Meidoornspanner, Sleedoornspanner	nl
4955	La Phalène chamoisée	fr
4955	Late meidoornspanner, Late sleedoornspanner	nl
4955	Später Schlehenbusch-Winterspanner	de
4956	La Corythée variée	fr
4956	Sparspanner	nl
4956	Veränderlicher Nadelholzspanner	de
4957	La Corythée étranglée	fr
4957	Weißtannen-Nadelholzspanner	de
4957	Witte sparspanner	nl
4958	Citroenbladroller	nl
4959	Kustoogje	nl
4960	Duingrasmot	nl
4961	Donkere grasuil	nl
4961	Dunkelbraune Lolcheule	de
4961	Hedge Rustic	en
4961	La Noctuelle du Gazon	fr
4962	Feathered Gothic	en
4962	Gelijnde grasuil	nl
4962	La Nasse	fr
4962	Weißgerippte Lolcheule	de
4963	La Nudarie vieille	fr
4963	Rondvleugelbeertje	nl
4963	Round-winged Muslin	en
4963	Rundflügel-Flechtenbärchen	de
4964	Braamvlinder	nl
4964	La Batis	fr
4964	Peach Blossom	en
4964	Rosen-Eulenspinner, Roseneule	de
4965	Dwergdikkopje	nl
4965	Hespérie du chiendent	fr
4965	Lulworth Skipper	en
4965	Mattscheckiger Braundickkopffalter	de
4966	Essex Skipper	en
4966	Hespérie du dactyle	fr
4966	Schwarzkolbiger Braundickkopffalter	de
4966	Zwartsprietdikkopje	nl
4967	Braunkolbiger Braundickkopffalter	de
4967	Geelsprietdikkopje	nl
4967	Hespérie de la houque	fr
4967	Small Skipper	en
4968	Bosrankvlinder	nl
4969	Barred Sallow	en
4969	La Xanthie dorée	fr
4969	Rotbuchen-Gelbeule	de
4969	Saffraangouduil	nl
4970	La Xanthie citronnée	fr
4970	Lindegouduil	nl
4970	Linden-Gelbeule	de
4970	Orange Sallow	en
4971	Ampferspanner	de
4971	Blood-vein	en
4971	La Timandre aimée	fr
4971	Lieveling	nl
4972	Witvleklepelmot	nl
4973	Dwerglepelmot	nl
4973	Natternkopf-Wippflügelfalter	de
4974	Lepelmot	nl
4975	Echte Kleidermotte	de
4975	Klerenmot	nl
4976	Egale pelsmot	nl
4976	Taubenmotte	de
4977	Bruine pelsmot	nl
4978	Grote pelsmot	nl
4979	Gewone pelsmot	nl
4979	Pelzmotte	de
4980	Auroramot	nl
4981	Scherpe pelsmot	nl
4982	Gele pelsmot	nl
4983	Hoefijzervlekmot	nl
4984	Bruine eikenvlekmot	nl
4984	Small carl	en
4985	Gewone eikenvlekmot	nl
4985	Oak carl	en
4986	Voorjaarsbladroller	nl
4987	Groene eikenbladroller	nl
4988	La Noctuelle de l'Arroche	fr
4988	Meldeneule	de
4988	Meldevlinder	nl
4988	Orache Moth	en
4989	Ivoorkroeskopje	nl
4990	Nonnetjeszwammot	nl
4991	Zwammenmot	nl
4992	Early Tooth-striped	en
4992	Hellgrauer Lappenspanner	de
4992	La Lobée, La Phalène du Charme	fr
4992	Vroege blokspanner	nl
4993	Grijsbandspinner	nl
4993	Le Bombyx de l'Aubépine	fr
4993	Pale Eggar	en
4993	Weißdornspinner	de
4994	Aschgraue Höckereule	de
4994	Le Ni, la Plusie ni	fr
4994	Ni Moth	en
4994	Ni-uil	nl
4995	Barred Tooth-stripêd	en
4995	Gestrichelter Lappenspanner	de
4995	La Phalène du Troène, la Lobée des haies	fr
4995	Ligusterblokspanner	nl
4996	Roomtipje	nl
4996	Tapetenmotte	de
4997	Eenvlekrolklavermineermot	nl
4998	Gebandeerde rolklavermineermot	nl
4999	Gewone drievorkmot	nl
5000	Geelvlekdrievorkmot	nl
5001	Ampfer-Wurzelbohrer	de
5001	Orange Swift	en
5001	Oranje wortelboorder	nl
5001	Sylvine	fr
5002	Grote boomspanner	nl
5002	L'Incertaine, la Dent-de-Scie, La Douteuse	fr
5002	Olivbrauner Höhlenspanner	de
5002	Tissue	en
5003	Geellijnsnuituil	nl
5003	Gelblinien-Spannereule	de
5003	L'Herminie olivâtre	fr
5003	Olive Crescent	en
5004	Tomaten-Palpenmotte	de
5004	Tomatenmineermot	nl
5005	Cinnabar	en
5005	Jakobskrautbär	de
5005	La Goutte-de-sang, le Carmin	fr
5005	Sint-jacobsvlinder	nl
5006	Ackerwinden-Trauereule	de
5006	Akkerwinde-uil	nl
5006	Four-spotted	en
5006	La Noctuelle en deuil	fr
5007	Gekartelde kruidenmot	nl
5008	Oranje kruidenmot	nl
5009	Zuidelijke kruidenmot	nl
5010	Gerande kruidenmot	nl
5011	Witte kruidenmot	nl
5012	Witvlekkruidenmot	nl
5013	Grijze kruidenmot	nl
5014	Geelvleugelmot	nl
5015	Common Speckled	en
5015	La Gentille, l'Ecaille du Myosotis	fr
5015	Prachtbeer	nl
5015	Punktbär	de
5016	Admiral	de
5016	Atalanta	nl
5016	Red Admiral	en
5016	Vulcain	fr
5017	Belle Dame	fr
5017	Distelfalter	de
5017	Distelvlinder	nl
5017	Painted Lady	en
5018	Bergulmen-Spanner	de
5018	Blomer's Rivulet	en
5018	Iepenvenusje	nl
5018	La Cidarie de l'Orme	fr
5019	Ebereschen-Bergspanner	de
5019	La Cidarie du Sorbier	fr
5019	Lijsterbesvenusje	nl
5019	Welsh Wave	en
5020	Katjeslichtmot	nl
5021	Gele eenstaart	nl
5021	Le Hameçon, le Binaire	fr
5021	Oak Hook-tip	en
5021	Zweipunkt-Sichelflügler	de
5022	Barred Hook-tip	en
5022	Beukeneenstaart	nl
5022	Buchen-Sichelflügler	de
5022	La Serpette	fr
5023	Malrovevedermot	nl
5024	Kustzakdrager	nl
5024	Salzwiesen-Sackträger	de
5025	Balsam Carpet	en
5025	La Larentie des Impatientes	fr
5025	Springkraut-Blattspanner	de
5025	Springzaadbandspanner	nl
5026	Flame Carpet	en
5026	Kohl-Blattspanner	de
5026	Koolbandspanner	nl
5026	La Désignée	fr
5027	Dark-barred Twin-spot Carpet	en
5027	Dunkler Rostfarben-Blattspanner	de
5027	La Rouillée	fr
5027	Vierbandspanner	nl
5028	Garden Carpet	en
5028	Garten-Blattspanner	de
5028	L'Incertaine, la Phalène ondée	fr
5028	Zwartbandspanner	nl
5029	Dusky-lemon sallow	en
5029	Iepengouduil	nl
5029	La Xanthie cendrée	fr
5029	Ulmen-Gelbeule	de
5030	Bleich-Gelbeule	de
5030	Gewone gouduil	nl
5030	La Xanthie cirée	fr
5030	Sallow	en
5031	Geoogde bandspanner	nl
5031	La Mélanthie montagnarde	fr
5031	Schwarzbraunbinden-Blattspanner	de
5031	Silver-ground carpet	en
5032	Pale-lemon Sallow	en
5032	Pappel-Gelbeule	de
5032	Pappel-Gelbeule	fr
5032	Populierengouduil	nl
5033	Grote vierbandspanner	nl
5033	La Phalène quadrifasciée	fr
5033	Large Twin-spot Carpet	en
5033	Vierbinden-Blattspanner	de
5034	Bleke stiplijnmot	nl
5035	Bruine vierbandspanner	nl
5035	Heller Rostfarben-Blattspanner	de
5035	L'Oxydée	fr
5035	Red Twin-spot Carpet	en
5036	La Xanthie ochracée	fr
5036	Pink-barred Sallow	en
5036	Violett-Gelbeule	de
5036	Wilgengouduil	nl
5037	Heath rustic	en
5037	Heidekraut-Bodeneule	de
5037	La Noctuelle agathine	fr
5037	Late heide-uil	nl
5038	Baja-Bodeneule	de
5038	Bruine zwartstipuil	nl
5038	Dotted Clay	en
5038	La Noctuelle de la Belladonne	fr
5039	Ginsterheiden-Bodeneule	de
5039	Kastanjebruine uil	nl
5039	La Noctuelle négligée	fr
5039	Neglected Rustic	en
5040	Le C-noir	fr
5040	Schwarzes C	de
5040	Seteceous Hebrew Character	en
5040	Zwarte-c-uil	nl
5041	Le Double Trapèze, la Sérieuse	fr
5041	Trapez-Bodeneule	de
5041	Trapeziumuil	nl
5041	Triple-spotted Clay	en
5042	La Noctuelle rhomboïde	fr
5042	Rhombus-Bodeneule	de
5042	Ruituil	nl
5042	Square-spotted Clay	en
5043	La Noctuelle ombragée	fr
5043	Sechslinien-Bodeneule	de
5043	Six-striped Rustic	en
5043	Zesstreepuil	nl
5044	Double Square-spot	en
5044	Driehoekuil	nl
5044	La Noctuelle de la Chélidoine	fr
5044	Triangel-Bodeneule	de
5045	Braune Spätsommer-Bodeneule	de
5045	La Trimaculée	fr
5045	Square-spot Rustic	en
5045	Vierkantvlekuil	nl
5046	Graue Moderholzeule	de
5046	Le Bois-sec	fr
5046	Roetvlek	nl
5046	Sword-grass	en
5047	Braune Moderholzeule	de
5047	Houtkleurige vlinder	nl
5047	L'Antique	fr
5047	Red Sword-grass	en
5048	Early Grey	en
5048	Geißblatt-Eule	de
5048	Kamperfoelie-uil	nl
5048	La Noctuelle areolée	fr
5049	Grand Yponomeute du Fusain	fr
5049	Kardinaalsmutsstippelmot	nl
5049	Pfaffenhütchen-Gespinstmotte	de
5049	Spindle Ermine	en
5050	Bird-cherry Ermine	en
5050	Traubenkirschen-Gespinstmotte	de
5050	Vogelkersstippelmot	nl
5051	Waasjesstippelmot	nl
5052	Apfel-Gespinstmotte	de
5052	Appelstippelmot	nl
5052	Apple Ermine	en
5053	Meidoornstippelmot	nl
5053	Pflaumen-Gespinstmotte	de
5054	Faulbaum-Gespinstmotte	de
5054	Grootvlekstippelmot	nl
5055	Weiden-Gespinstmotte	de
5055	Wilgenstippelmot	nl
5056	Hemelsleutelstippelmot	nl
5056	Sedum-Gespinstmotte	de
5057	Eikenspitskopmot	nl
5058	Bonte spitskopmot	nl
5059	Grijze spitskopmot	nl
5060	Oranje spitskopmot	nl
5061	Smalvleugelspitskopmot	nl
5062	Lichte spitskopmot	nl
5063	Witvlekspitskopmot	nl
5064	Amandelspitskopmot	nl
5064	Zitronengelber Pfirsichfalter	de
5065	Gelijnde spitskopmot	nl
5066	Osterhasenfalter	de
5066	Panterspitskopmot	nl
5067	Gele spitskopmot	nl
5068	Laubwald-Schabenmotte	de
5068	Variabele spitskopmot	nl
5069	Zwartvlekspitskopmot	nl
5070	Felsbuschwald-Spannereule	de
5070	Jubilee Fan-foot	en
5070	L'Herminie plumeuse	fr
5070	Maansnuituil	nl
5071	Fan-foot	en
5071	L'Herminie de la Vigne-blanche	fr
5071	Lijnsnuituil	nl
5071	Olivbraune Zünslereule	de
5072	Grijze lariksbladroller	nl
5073	Grootkopbladroller	nl
5074	Naaldboombladroller	nl
5075	Roodkopbladroller	nl
5076	Essenmineermot	nl
5077	Olijfmineermot	nl
5078	Gestippelde houtvlinder	nl
5079	Kruisbeslichtmot	nl
5080	Oogvlek-sint-jansvlinder	nl
5081	Variabele sint-jansvlinder	nl
5082	Sint-jansvlinder	nl
5083	Valse vijfvlek-sint-jansvlinder	nl
5084	Dubbelvlek-sint-jansvlinder	nl
5085	Streep-sint-jansvlinder	nl
5086	Zuidelijke sint-jansvlinder	nl
5087	Vijfvlek-sint-jansvlinder	nl
5088	Bonte bessenvlinder	nl
5088	La Zérène du Groseillier	fr
5088	Magpie	en
5088	Stachelbeer-Harlekin	de
5089	Clouded Magpie	en
5089	La Zérène de l'Orme	fr
5089	Porseleinvlinder	nl
5089	Ulmen-Harlekin	de
5090	Engbloemkapje	nl
5090	La Noctuelle de l'asclépiade	fr
5090	Schwalbenwurz-Höckereule	de
5091	Brandnetelkapje	nl
5091	La Plusie de l'ortie	fr
5091	Silbergraue Nessel-Höckereule	de
5091	Spectacle	en
5092	Dark Spectacle	en
5092	Donker brandnetelkapje	nl
5092	Dunkelgraue Nessel-Höckereule	de
5092	La Noctuelle de l'ortie, La Plusie à lunettes	fr
5093	Schwarzer Sackträger, Kiefernheiden-Sackträger	de
5093	Zwarte heidezakdrager	nl
5094	Gelbgrüner Lappenspanner	de
5094	Groene blokspanner	nl
5094	La Lobophore verdâtre	fr
5094	Yellow-barred Brindle	en
5095	Duikermot	nl
5096	Death's Head Hawkmoth	en
5096	Doodshoofdvlinder	nl
5096	Le Sphinx Tête-de-Mort	fr
5096	Totenkopfschwärmer	de
5097	Gelbhorn-Eulenspinner	de
5097	Le Flavicorne	fr
5097	Lente-orvlinder	nl
5097	Yellow Horned	en
5098	Kleine Wachsmotte	de
5098	Kleine wasmot	nl
5098	Petite fausse teigne	fr
5099	Glaskraut-Prachtfalter	de
5099	Glaskruidprachtmot	nl
5100	La Cosmie pyraline	fr
5100	Lunar-spotted Pinion	en
5100	Maanuiltje	nl
5100	Violettbraune Ulmeneule	de
5101	Scribas Schilf-Prachtfalter	de
5101	Zwarte rietprachtmot	nl
5102	Dun-bar	en
5102	Hyena	nl
5102	Le Trapèze	fr
5102	Trapezeule	de
5103	Hopfen-Prachtfalter	de
5103	Hopprachtmot	nl
5104	Wilgenhoutrups	nl
5105	La Phalène convexe	fr
5105	Many-lined	en
5105	Viellinien-Blattspanner	de
5105	Walstrospanner	nl
5106	Heidegrasmot	nl
5107	Scherphoekgrasmot	nl
5108	Vroege grasmot	nl
5109	Zilverstreepgrasmot	nl
5110	Bleke grasmot	nl
5111	Streepjesgrasmot	nl
5112	Bruine grasmot	nl
5113	Biezengrasmot	nl
5114	Coronet	en
5114	La Troënière	fr
5114	Liguster-Rindeneule	de
5114	Schedeldrager	nl
5115	Lichte zwamboorder	nl
5116	Zwamboorder	nl
5117	Heller Schmuckspanner	de
5117	Kortzuiger	nl
5117	La Phalène de la Mancienne, la Crocalle commune	fr
5117	Scalloped Oak	en
5118	Wereldbladroller	nl
5119	Streepzaadvedermot	nl
5120	Donkergroene korstmosuil	nl
5120	Dunkelgrüne Flechteneule	de
5120	La Bryophile vert-mousse	fr
5120	Tree-lichen Beauty	en
5121	Boslichtmot	nl
5122	La Bryophile perlée	fr
5122	Lichte korstmosuil	nl
5122	Marbled Beauty	en
5122	Weißliche Flechteneule	de
5123	Bruine granietuil	nl
5123	Bunte Waldgraseule	de
5123	Cameo	en
5123	La Noctuelle du Vulpin	fr
5124	Groene korstmosuil	nl
5124	Hellgrüne Flechteneule	de
5124	La Bryophile du Lichen	fr
5124	Marbled Green	en
5125	Donkere korstmosuil	nl
5125	Graue Schildflechteneule	de
5125	La Bryophile fraisillée	fr
5125	Marbled Grey	en
5126	Bräunliche Flechteneule	de
5126	La Bryophile lupuline	fr
5126	Rossige korstmosuil	nl
5127	Absintmonnik	nl
5127	Beifuß-Mönch	de
5127	La Cucullie de l'Absinthe	fr
5127	Wormwood	en
5128	Bijvoetmonnik	nl
5128	Feldbeifuß-Mönch	de
5128	La Cucullie de l'Armoise	fr
5128	Scarce Wormwood	en
5129	Astermonnik	nl
5129	Astern-Mönch	de
5129	La Cucullie de l'Aster	fr
5129	Star-Wort	en
5130	Chamomile Shark	en
5130	Kamillen-Mönch	de
5130	Kamillevlinder	nl
5130	La Cucullie de la Camomille	fr
5131	Cudweed	en
5131	Droogbloemmonnik	nl
5131	Goldruten-Mönch	de
5131	La Cucullie de la Perlière	fr
5132	La Cucullie de la Laitue	fr
5132	Lattich-Mönch	de
5132	Sla-monnik	nl
5133	Grijze monnik	nl
5133	Kräuter-Mönch	de
5133	La Cucullie lucifuge	fr
5134	Grauwe monnik	nl
5134	L'Ombrageuse	fr
5134	Schatten-Mönch	de
5134	Shark	en
5135	Argus frêle	fr
5135	Dwergblauwtje	nl
5135	Small Blue	en
5135	Zwerg-Bläuling	de
5136	Demi-Argus	fr
5136	Klaverblauwtje	nl
5136	Mazarine Blue	en
5136	Rotklee-Bläuling	de
5137	Elfenbein-Flechtenbärchen	de
5137	Four-dotted Footman	en
5137	L'Eborine	fr
5137	Vierstipbeertje	nl
5138	Berkenoogspanner	nl
5138	Birch Mocha	en
5138	Birken-Gürtelpuppenspanner	de
5138	L'Ephyre suspendue	fr
5139	Ahorn-Gürtelpuppenspanner	de
5139	L'Ephyre omicron, la Phalène mariée	fr
5139	Mocha	en
5139	Nekspindertje	nl
5140	Clay Triple-lines	en
5140	Gele oogspanner	nl
5140	L'Ephyre trilignée	fr
5140	Rotbuchen-Gürtelpuppenspanner	de
5141	Dingy Mocha	en
5141	Gemarmerde oogspanner	nl
5141	Grauer Gürtelpuppenspanner	de
5141	L'Ephyre orbiculaire, l'Ephyre lichénée	fr
5142	Eichenbusch-Ringelfleckspanner	de
5142	Eikenoogspanner	nl
5142	False Mocha	en
5142	L'Ephyre trouée, l'Ephyre ocellée	fr
5143	Gepunkteter Eichen-Gürtelpuppenspanner	de
5143	Gestippelde oogspanner	nl
5143	L'Ephyre ponctuée, la Soutenue	fr
5143	Maiden's Blush	en
5144	Blair's Mocha	en
5144	L'Ephyre pupillée	fr
5144	Oranjerode oogspanner	nl
5144	Wandernder Gürtelpuppenspanner	de
5145	Bruine oogspanner	nl
5145	Gelbroter Eichen-Gürtelpuppenspanner	de
5145	L'Ephyre de Bastelberger	fr
5146	Braunroter Eichen-Gürtelpuppenspanner	de
5146	Geelbruine oogspanner	nl
5146	L'Ephyre Trois-Cerceaux	fr
5147	Buxusmot	nl
5148	Oranje eikenbladroller	nl
5149	Breedlijnige kegelbladroller	nl
5150	Schorssparspiegelmot	nl
5151	Bandspiegelmot	nl
5152	Grote sparspiegelmot	nl
5153	Beukenspiegelmot	nl
5154	Lärchenbastwickler	de
5154	Roetzwarte spiegelmot	nl
5155	Doffe sparspiegelmot	nl
5156	Fijnsparspiegelmot	nl
5157	Esdoornbladroller	nl
5158	Zonnegloedbladroller	nl
5159	Stalkruidmot	nl
5160	Donkergrijze spiegelmot	nl
5160	Lärchengallen-Wickler	de
5161	Erwtenbladroller	nl
5162	C-spiegelmot	nl
5163	Apfelwickler	de
5163	Codling moth	en
5163	Fruitmot	nl
5164	Wilgenspiegelmot	nl
5165	Gewone spiegelmot	nl
5166	Fichtenzapfenwickler	de
5166	Kegelbladroller	nl
5167	Scherpe spiegelmot	nl
5168	Eiken-orvlinder	nl
5168	La Cymatophore délayée, la Diluée	fr
5168	Oak Lutestring	en
5168	Violettgrauer Eulenspinner	de
5169	Leemvlekbladroller	nl
5170	Gevlamde grasmot	nl
5171	Algen-Zwerg-Sackträger	de
5171	Algenzakdrager	nl
5172	Dreikant-Zwerg-Sackträger	de
5172	Zandzakdrager	nl
5173	Monarch	de
5173	Monarchvlinder	nl
5173	Monarque	fr
5173	The Milkweed	en
5174	Le Sphinx du Laurier-rose	fr
5174	Oleander Hawkmoth	en
5174	Oleanderpijsltaart	nl
5174	Oleanderschwärmer	de
5175	Schorsvaandeldrager	nl
5176	Wollige kortvleugelmot	nl
5177	Brindled Beauty	en
5177	Dunvlerkspanner	nl
5177	La Phalène hérissée	fr
5177	Schwarzfühler-Dickleibspanner	de
5178	Belted Beauty	en
5178	La Phalène zonée	fr
5178	Rouwrandspanner	nl
5178	Trockenrasen-Dickleibspanner	de
5179	Graue Heidekrauteule	de
5179	Grijze heide-uil	nl
5179	La Noctuelle de la Callune	fr
5180	Granietuil	nl
5180	Kleine Heidekrauteule	de
5180	La Noctuelle porphyre	fr
5180	True Lover's Knot	en
5181	Grote wikke-uil	nl
5181	L'Ophiuse des pois à crapauds	fr
5181	Randfleck-Wickeneule	de
5181	Scarce Blackneck	en
5182	Blackneck	en
5182	L'Ophiuse de l'Astragale	fr
5182	Nierenfleck-Wickeneule	de
5182	Wikke-uil	nl
5183	L'Ophiuse de la Vesce	fr
5183	Marmorierte Wickeneule	de
5183	Weide-wikke-uil	nl
5184	Gypsy Moth	en
5184	Le Disparate, la Spongieuse, le Zigzag	fr
5184	Plakker	nl
5184	Schwammspinner	de
5185	Black Arches	en
5185	La Nonne	fr
5185	Nonne	de
5185	Nonvlinder	nl
5186	Hangmatmot	nl
5187	Schlehen-Langhornminierfalter	de
5187	Sleedoornhangmatmot	nl
5187	Striped Bent-wing	en
5188	Houtskoolmot	nl
5189	Ampfer-Purpurspanner	de
5189	L'Ensanglantée de l'Oseille	fr
5189	Zuringspanner	nl
5190	Donker klaverblaadje	nl
5190	Dunkelgrauer Eckflügelspanner	de
5190	La Philobie alternée	fr
5190	Sharp-angled Peacock	en
5191	Auen-Eckflügelspanner	de
5191	La Philobie des Saules	fr
5191	Wilgenspanner	nl
5192	Bosbesbruintje	nl
5192	La Fidonie à cinq raies	fr
5192	Rannoch Looper	en
5192	Waldmoorspanner	de
5193	Gerimpelde spanner	nl
5193	La Philobie effacée	fr
5193	Tawny-barred Angle	en
5193	Violettgrauer Eckflügelspanner	de
5194	Hellgrauer Eckflügelspanner	de
5194	Klaverblaadje	nl
5194	La Philobie tachetée	fr
5194	Peacock	en
5195	Braungrauer Eckflügelspanner	de
5195	Dusky Peacock	en
5195	La Philobie des Pins	fr
5195	Lariksspanner	nl
5196	Le Damas cendré	fr
5196	The V-Moth	en
5196	Vauzeichen-Eckflügelspanner	de
5196	Zwarte-w-vlinder	nl
5197	Dewick's Plusia	en
5197	Getekende gamma-uil	nl
5197	La Goutte d'Argent	fr
5197	Schafgarben-Silbereule	de
5198	Dotted Fan-foot	en
5198	L'Herminie pointillée	fr
5198	Stippelsnuituil	nl
5198	Sumpfgras-Spannereule	de
5199	Brombeerspinner	de
5199	Fox Moth	en
5199	Le Bombyx de la Ronce	fr
5199	Veelvraat	nl
5200	Hummingbird Hawkmoth	en
5200	Kolibrievlinder	nl
5200	Le Moro-Sphinx, Le Sphinx du Caille-Lait	fr
5200	Taubenschwänzchen	de
5201	Ground Lackey	en
5201	Heideringelrups	nl
5201	La Livrée des Prés	fr
5201	Wolfsmilch-Ringelspinner	de
5202	Le Bombyx à livrée	fr
5202	Ringelrups	nl
5202	Ringelspinner	de
5202	The Lackey	en
5203	Cabbage Moth	en
5203	Kohleule	de
5203	Kooluil	nl
5203	La Brassicaire	fr
5204	Bruin zandoogje	nl
5204	Großes Ochsenauge	de
5204	Meadow Brown	en
5204	Myrtil	fr
5205	Hauhechel-Federmotte	de
5205	Stalkruidvedermot	nl
5206	Grijze heidelichtmot	nl
5207	Geelwitte kruidenmot	nl
5208	Brombeer-Kleinbärchen	de
5208	Groot visstaartje	nl
5208	Kent Black Arches	en
5208	La Nole blanchâtre	fr
5209	Donker visstaartje	nl
5209	La Nole striolée	fr
5209	Small Black Arches	en
5209	Ungebändertes Eichen-Kleinbärchen	de
5210	Gebändertes Eichen-Kleinbärchen, Schwarzliniertes Graueulchen	de
5210	La Nole togée	fr
5210	Zwartlijnvisstaartje	nl
5211	Berg-heidezakdrager	nl
5211	Wicken-Sackträger, Hellbrauner Moor-Sackträger	de
5212	Dambordje	nl
5212	Demi-deuil	fr
5212	Marbled White	en
5212	Schachbrett	de
5213	Dot Moth	en
5213	Flohkraut-Eule	de
5213	La Noctuelle de la Persicaire	fr
5213	Perzikkruiduil	nl
5214	La Mélanthie pie	fr
5214	Pretty Chalk Carpet	en
5214	Sturmvogel	de
5214	Witvlekbosrandspanner	nl
5215	Bosparelmoervlinder	nl
5215	Gemeiner Scheckenfalter	de
5215	Heath Fritillary	en
5215	Mélitée des mélampyres	fr
5216	Ehrenpreis-Scheckenfalter	de
5216	Mélitée de Nickerl	fr
5216	Nickerl's Fritillary	en
