id	locality	countryCode	occurrenceStatus	eventDate
4423	Liège province	BE	present	1980-2004
4423	Liège province	BE	present	After 2004
4423	Luxembourg province	BE	present	Before 1980
4423	Luxembourg province	BE	present	1980-2004
4423	Luxembourg province	BE	present	After 2004
4425	West-Vlaanderen province	BE	present	After 2004
4425	Oost-Vlaanderen province	BE	present	Before 1980
4425	Oost-Vlaanderen province	BE	present	1980-2004
4425	Oost-Vlaanderen province	BE	present	After 2004
4425	Antwerpen province	BE	present	1980-2004
4425	Antwerpen province	BE	present	After 2004
4425	Brabant province	BE	present	After 2004
4425	Hainaut province	BE	present	After 2004
4425	Namur province	BE	present	Before 1980
4425	Namur province	BE	present	1980-2004
4425	Namur province	BE	present	After 2004
4425	Liège province	BE	present	Before 1980
4425	Luxembourg province	BE	present	Before 1980
4425	Luxembourg province	BE	present	1980-2004
4425	Luxembourg province	BE	present	After 2004
4426	Limburg province	BE	present	Before 1980
4426	Namur province	BE	present	Before 1980
4426	Namur province	BE	present	1980-2004
4426	Liège province	BE	present	Before 1980
4426	Liège province	BE	present	After 2004
4426	Luxembourg province	BE	present	Before 1980
4429	West-Vlaanderen province	BE	present	Before 1980
4429	West-Vlaanderen province	BE	present	1980-2004
4429	West-Vlaanderen province	BE	present	After 2004
4429	Oost-Vlaanderen province	BE	present	Before 1980
4429	Oost-Vlaanderen province	BE	present	1980-2004
4429	Oost-Vlaanderen province	BE	present	After 2004
4429	Antwerpen province	BE	present	Before 1980
4429	Antwerpen province	BE	present	1980-2004
4429	Antwerpen province	BE	present	After 2004
4429	Limburg province	BE	present	Before 1980
4429	Limburg province	BE	present	1980-2004
4429	Limburg province	BE	present	After 2004
4429	Brabant province	BE	present	Before 1980
4429	Brabant province	BE	present	1980-2004
4429	Brabant province	BE	present	After 2004
4429	Hainaut province	BE	present	Before 1980
4429	Hainaut province	BE	present	1980-2004
4429	Hainaut province	BE	present	After 2004
4429	Namur province	BE	present	Before 1980
4429	Namur province	BE	present	1980-2004
4429	Namur province	BE	present	After 2004
4429	Liège province	BE	present	Before 1980
4429	Liège province	BE	present	1980-2004
4429	Liège province	BE	present	After 2004
4429	Luxembourg province	BE	present	Before 1980
4429	Luxembourg province	BE	present	1980-2004
4429	Luxembourg province	BE	present	After 2004
4430	Namur province	BE	present	Before 1980
4430	Namur province	BE	present	1980-2004
4430	Luxembourg province	BE	present	Before 1980
4436	West-Vlaanderen province	BE	present	After 2004
4436	Oost-Vlaanderen province	BE	present	Before 1980
4436	Oost-Vlaanderen province	BE	present	1980-2004
4436	Oost-Vlaanderen province	BE	present	After 2004
4436	Antwerpen province	BE	present	Before 1980
4436	Antwerpen province	BE	present	1980-2004
4436	Antwerpen province	BE	present	After 2004
4436	Limburg province	BE	present	Before 1980
4436	Limburg province	BE	present	1980-2004
4436	Limburg province	BE	present	After 2004
4436	Brabant province	BE	present	Before 1980
4436	Brabant province	BE	present	1980-2004
4436	Brabant province	BE	present	After 2004
4436	Hainaut province	BE	present	Before 1980
4436	Hainaut province	BE	present	1980-2004
4436	Hainaut province	BE	present	After 2004
4436	Namur province	BE	present	Before 1980
4436	Namur province	BE	present	1980-2004
4436	Namur province	BE	present	After 2004
4436	Liège province	BE	present	Before 1980
4436	Liège province	BE	present	1980-2004
4436	Liège province	BE	present	After 2004
4436	Luxembourg province	BE	present	Before 1980
4436	Luxembourg province	BE	present	1980-2004
4436	Luxembourg province	BE	present	After 2004
4462	West-Vlaanderen province	BE	present	Before 1980
4462	West-Vlaanderen province	BE	present	1980-2004
4462	West-Vlaanderen province	BE	present	After 2004
4462	Limburg province	BE	present	1980-2004
4462	Brabant province	BE	present	1980-2004
4462	Namur province	BE	present	Before 1980
4462	Namur province	BE	present	1980-2004
4463	West-Vlaanderen province	BE	present	Before 1980
4463	West-Vlaanderen province	BE	present	1980-2004
4463	West-Vlaanderen province	BE	present	After 2004
4463	Oost-Vlaanderen province	BE	present	Before 1980
4463	Oost-Vlaanderen province	BE	present	1980-2004
4463	Oost-Vlaanderen province	BE	present	After 2004
4463	Antwerpen province	BE	present	Before 1980
4463	Antwerpen province	BE	present	1980-2004
4463	Antwerpen province	BE	present	After 2004
4463	Limburg province	BE	present	1980-2004
4463	Limburg province	BE	present	After 2004
4463	Brabant province	BE	present	Before 1980
4463	Brabant province	BE	present	1980-2004
4463	Brabant province	BE	present	After 2004
4463	Hainaut province	BE	present	Before 1980
4463	Hainaut province	BE	present	1980-2004
4463	Hainaut province	BE	present	After 2004
4463	Namur province	BE	present	Before 1980
4463	Namur province	BE	present	1980-2004
4463	Namur province	BE	present	After 2004
4463	Liège province	BE	present	Before 1980
4463	Liège province	BE	present	1980-2004
4463	Liège province	BE	present	After 2004
4463	Luxembourg province	BE	present	Before 1980
4463	Luxembourg province	BE	present	1980-2004
4463	Luxembourg province	BE	present	After 2004
4466	West-Vlaanderen province	BE	present	After 2004
4466	Antwerpen province	BE	present	After 2004
4466	Limburg province	BE	present	Before 1980
4466	Limburg province	BE	present	After 2004
4466	Hainaut province	BE	present	Before 1980
4466	Hainaut province	BE	present	After 2004
4466	Namur province	BE	present	Before 1980
4466	Namur province	BE	present	1980-2004
4466	Namur province	BE	present	After 2004
4466	Liège province	BE	present	Before 1980
4466	Liège province	BE	present	1980-2004
4466	Liège province	BE	present	After 2004
4466	Luxembourg province	BE	present	Before 1980
4466	Luxembourg province	BE	present	1980-2004
4466	Luxembourg province	BE	present	After 2004
4467	West-Vlaanderen province	BE	present	1980-2004
4467	West-Vlaanderen province	BE	present	After 2004
4467	Oost-Vlaanderen province	BE	present	1980-2004
4467	Oost-Vlaanderen province	BE	present	After 2004
4467	Antwerpen province	BE	present	1980-2004
4467	Antwerpen province	BE	present	After 2004
4467	Limburg province	BE	present	1980-2004
4467	Limburg province	BE	present	After 2004
4467	Brabant province	BE	present	After 2004
4467	Hainaut province	BE	present	Before 1980
4467	Hainaut province	BE	present	After 2004
4467	Namur province	BE	present	Before 1980
4467	Namur province	BE	present	1980-2004
4467	Namur province	BE	present	After 2004
4467	Liège province	BE	present	Before 1980
4467	Liège province	BE	present	1980-2004
4467	Liège province	BE	present	After 2004
4467	Luxembourg province	BE	present	Before 1980
4467	Luxembourg province	BE	present	1980-2004
4467	Luxembourg province	BE	present	After 2004
4561	West-Vlaanderen province	BE	present	After 2004
4561	Oost-Vlaanderen province	BE	present	After 2004
4561	Antwerpen province	BE	present	Before 1980
4561	Antwerpen province	BE	present	After 2004
4561	Limburg province	BE	present	Before 1980
4561	Limburg province	BE	present	After 2004
4561	Brabant province	BE	present	Before 1980
4561	Brabant province	BE	present	1980-2004
4561	Brabant province	BE	present	After 2004
4561	Hainaut province	BE	present	Before 1980
4561	Hainaut province	BE	present	1980-2004
4561	Hainaut province	BE	present	After 2004
4561	Namur province	BE	present	Before 1980
4561	Namur province	BE	present	1980-2004
4561	Namur province	BE	present	After 2004
4561	Liège province	BE	present	Before 1980
4561	Liège province	BE	present	1980-2004
4561	Liège province	BE	present	After 2004
4561	Luxembourg province	BE	present	Before 1980
4561	Luxembourg province	BE	present	1980-2004
4561	Luxembourg province	BE	present	After 2004
4562	West-Vlaanderen province	BE	present	After 2004
4562	Oost-Vlaanderen province	BE	present	Before 1980
4562	Oost-Vlaanderen province	BE	present	1980-2004
4562	Oost-Vlaanderen province	BE	present	After 2004
4562	Antwerpen province	BE	present	Before 1980
4562	Antwerpen province	BE	present	1980-2004
4562	Antwerpen province	BE	present	After 2004
4562	Limburg province	BE	present	Before 1980
4562	Limburg province	BE	present	1980-2004
4562	Limburg province	BE	present	After 2004
4562	Brabant province	BE	present	1980-2004
4562	Brabant province	BE	present	After 2004
4562	Hainaut province	BE	present	Before 1980
4562	Hainaut province	BE	present	1980-2004
4562	Hainaut province	BE	present	After 2004
4562	Namur province	BE	present	Before 1980
4562	Namur province	BE	present	1980-2004
4562	Namur province	BE	present	After 2004
4562	Liège province	BE	present	Before 1980
4562	Liège province	BE	present	1980-2004
4562	Liège province	BE	present	After 2004
4562	Luxembourg province	BE	present	Before 1980
4562	Luxembourg province	BE	present	1980-2004
4562	Luxembourg province	BE	present	After 2004
4575	West-Vlaanderen province	BE	present	Before 1980
4575	West-Vlaanderen province	BE	present	1980-2004
4575	West-Vlaanderen province	BE	present	After 2004
4575	Oost-Vlaanderen province	BE	present	Before 1980
4575	Oost-Vlaanderen province	BE	present	1980-2004
4575	Oost-Vlaanderen province	BE	present	After 2004
4575	Antwerpen province	BE	present	Before 1980
4575	Antwerpen province	BE	present	1980-2004
4575	Antwerpen province	BE	present	After 2004
4575	Limburg province	BE	present	Before 1980
4575	Limburg province	BE	present	1980-2004
4575	Limburg province	BE	present	After 2004
4575	Brabant province	BE	present	Before 1980
4575	Brabant province	BE	present	1980-2004
4575	Brabant province	BE	present	After 2004
4575	Hainaut province	BE	present	Before 1980
4575	Hainaut province	BE	present	1980-2004
4575	Hainaut province	BE	present	After 2004
4575	Namur province	BE	present	Before 1980
4575	Namur province	BE	present	1980-2004
4575	Namur province	BE	present	After 2004
4575	Liège province	BE	present	Before 1980
4575	Liège province	BE	present	1980-2004
4575	Liège province	BE	present	After 2004
4575	Luxembourg province	BE	present	Before 1980
4575	Luxembourg province	BE	present	1980-2004
4575	Luxembourg province	BE	present	After 2004
4629	West-Vlaanderen province	BE	present	Before 1980
4629	West-Vlaanderen province	BE	present	1980-2004
4629	West-Vlaanderen province	BE	present	After 2004
4629	Oost-Vlaanderen province	BE	present	Before 1980
4629	Oost-Vlaanderen province	BE	present	1980-2004
4629	Oost-Vlaanderen province	BE	present	After 2004
4629	Antwerpen province	BE	present	Before 1980
4629	Antwerpen province	BE	present	1980-2004
4629	Antwerpen province	BE	present	After 2004
4629	Limburg province	BE	present	Before 1980
4629	Limburg province	BE	present	1980-2004
4629	Limburg province	BE	present	After 2004
4629	Brabant province	BE	present	Before 1980
4629	Brabant province	BE	present	1980-2004
4629	Brabant province	BE	present	After 2004
4629	Hainaut province	BE	present	Before 1980
4629	Hainaut province	BE	present	1980-2004
4629	Hainaut province	BE	present	After 2004
4629	Namur province	BE	present	Before 1980
4629	Namur province	BE	present	1980-2004
4629	Namur province	BE	present	After 2004
4629	Liège province	BE	present	Before 1980
4629	Liège province	BE	present	1980-2004
4629	Liège province	BE	present	After 2004
4629	Luxembourg province	BE	present	Before 1980
4629	Luxembourg province	BE	present	1980-2004
4629	Luxembourg province	BE	present	After 2004
4633	West-Vlaanderen province	BE	present	Before 1980
4633	West-Vlaanderen province	BE	present	After 2004
4633	Oost-Vlaanderen province	BE	present	Before 1980
4633	Oost-Vlaanderen province	BE	present	1980-2004
4633	Antwerpen province	BE	present	Before 1980
4633	Antwerpen province	BE	present	1980-2004
4633	Antwerpen province	BE	present	After 2004
4633	Limburg province	BE	present	Before 1980
4633	Limburg province	BE	present	1980-2004
4633	Limburg province	BE	present	After 2004
4633	Brabant province	BE	present	Before 1980
4633	Brabant province	BE	present	After 2004
4633	Hainaut province	BE	present	Before 1980
4633	Hainaut province	BE	present	After 2004
4633	Namur province	BE	present	Before 1980
4633	Namur province	BE	present	1980-2004
4633	Namur province	BE	present	After 2004
4633	Liège province	BE	present	Before 1980
4633	Liège province	BE	present	1980-2004
4633	Liège province	BE	present	After 2004
4633	Luxembourg province	BE	present	Before 1980
4633	Luxembourg province	BE	present	1980-2004
4633	Luxembourg province	BE	present	After 2004
4644	West-Vlaanderen province	BE	present	1980-2004
4644	West-Vlaanderen province	BE	present	After 2004
4644	Oost-Vlaanderen province	BE	present	Before 1980
4644	Oost-Vlaanderen province	BE	present	1980-2004
4644	Oost-Vlaanderen province	BE	present	After 2004
4644	Antwerpen province	BE	present	Before 1980
4644	Antwerpen province	BE	present	1980-2004
4644	Antwerpen province	BE	present	After 2004
4644	Limburg province	BE	present	Before 1980
4644	Limburg province	BE	present	1980-2004
4644	Limburg province	BE	present	After 2004
4644	Brabant province	BE	present	Before 1980
4644	Brabant province	BE	present	1980-2004
4644	Brabant province	BE	present	After 2004
4644	Hainaut province	BE	present	Before 1980
4644	Hainaut province	BE	present	1980-2004
4644	Hainaut province	BE	present	After 2004
4644	Namur province	BE	present	Before 1980
4644	Namur province	BE	present	1980-2004
4644	Namur province	BE	present	After 2004
4644	Liège province	BE	present	Before 1980
4644	Liège province	BE	present	1980-2004
4644	Liège province	BE	present	After 2004
4644	Luxembourg province	BE	present	Before 1980
4644	Luxembourg province	BE	present	1980-2004
4644	Luxembourg province	BE	present	After 2004
4653	Oost-Vlaanderen province	BE	present	After 2004
4653	Antwerpen province	BE	present	After 2004
4653	Limburg province	BE	present	After 2004
4653	Brabant province	BE	present	After 2004
4653	Namur province	BE	present	1980-2004
4653	Namur province	BE	present	After 2004
4653	Liège province	BE	present	Before 1980
4653	Liège province	BE	present	1980-2004
4653	Liège province	BE	present	After 2004
4653	Luxembourg province	BE	present	1980-2004
4653	Luxembourg province	BE	present	After 2004
4678	West-Vlaanderen province	BE	present	1980-2004
4678	Antwerpen province	BE	present	Before 1980
4678	Antwerpen province	BE	present	1980-2004
4678	Antwerpen province	BE	present	After 2004
4678	Limburg province	BE	present	Before 1980
4678	Limburg province	BE	present	1980-2004
4678	Limburg province	BE	present	After 2004
4678	Brabant province	BE	present	Before 1980
4678	Hainaut province	BE	present	Before 1980
4678	Hainaut province	BE	present	After 2004
4678	Namur province	BE	present	Before 1980
4678	Namur province	BE	present	1980-2004
4678	Namur province	BE	present	After 2004
4678	Liège province	BE	present	Before 1980
