id	taxonID	acceptedNameUsageID	scientificName	kingdom	class	order	family	genus	subgenus	specificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	taxonRemarks	modified	language	informationWithheld	references
5376	5376		Alcis repandata (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera		Alcis		repandata	species	(Linnaeus, 1758)	accepted	A common species throughout Belgium.	2021-03-12	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5376
7799	7799		Epinotia pusillana (Peyerimhoff, 1863)	Animalia	Insecta	Lepidoptera		Epinotia		pusillana	species	(Peyerimhoff, 1863)	accepted	New to Belgium in 2020 in LX.	2021-07-29	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7799
4806	4806		Sitochroa verticalis (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Crambidae	Sitochroa		verticalis	species	(Linnaeus, 1758)	accepted	A rare and local species in Belgium, with most observations in the great area between Antwerp and Brussels.<br>The species is known to migrate.	2020-04-28	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4806
5303	5303		Aethes rubigana (Treitschke, 1830)	Animalia	Insecta	Lepidoptera		Aethes		rubigana	species	(Treitschke, 1830)	accepted	A rather rare species throughout Belgium.	2021-04-12	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5303
7798	7798		Reisseronia tarnierella (Bruand, 1851)	Animalia	Insecta	Lepidoptera	Psychidae	Reisseronia		tarnierella	species	(Bruand, 1851)	accepted	Discovered new to Belgium in 2021 in LG.	2021-05-19	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7798
5223	5223		Merrifieldia baliodactylus (Zeller, 1841)	Animalia	Insecta	Lepidoptera		Merrifieldia		baliodactylus	species	(Zeller, 1841)	accepted	A very rare and local species, mainly in the south of Belgium.	2021-04-16	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5223
6264	6264		Epinotia trigonella (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera		Epinotia		trigonella	species	(Linnaeus, 1758)	accepted	A rare species throughout Belgium.	2020-07-15	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6264
6128	6128		Ectoedemia spinosella (de Joannis, 1908)	Animalia	Insecta	Lepidoptera	Nepticulidae	Ectoedemia		spinosella	species	(de Joannis, 1908)	accepted	A very rare species in Belgium, only known from the southern provinces.	2021-02-19	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6128
5339	5339		Agonopterix senecionis (Nickerl, 1864)	Animalia	Insecta	Lepidoptera		Agonopterix		senecionis	species	(Nickerl, 1864)	accepted	A very rare and local species in Belgium, for the first time recorded in 2012 in LG.	2021-03-05	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5339
5280	5280		Acrobasis suavella (Zincken, 1818)	Animalia	Insecta	Lepidoptera		Acrobasis		suavella	species	(Zincken, 1818)	accepted	A common and widespread species throughout Belgium.	2021-01-20	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5280
6009	6009		Deltote pygarga (Hufnagel, 1766)	Animalia	Insecta	Lepidoptera		Deltote	Protodeltote	pygarga	species	(Hufnagel, 1766)	accepted	A common species throughout Belgium.	2020-07-16	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6009
7751	7751		Ectoedemia heringella (Mariani, 1939)	Animalia	Insecta	Lepidoptera	Nepticulidae	Ectoedemia		heringella	species	(Mariani, 1939)	accepted	Species ID has been confirmed by DNA barcoding of the larvae.<br>For the first time recorded from Belgium in 2018 in WV.	2021-05-19	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7751
6487	6487		Gracillaria syringella (Fabricius, 1794)	Animalia	Insecta	Lepidoptera	Gracillariidae	Gracillaria		syringella	species	(Fabricius, 1794)	accepted	A common species throughout Belgium, sometimes causing damage to hedges curling the leaves and turning them brownish.	2021-02-27	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6487
4167	4167		Monochroa cytisella (Curtis, 1837)	Animalia	Insecta	Lepidoptera		Monochroa		cytisella	species	(Curtis, 1837)	accepted	A very rare and local species in Belgium.	2021-03-11	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4167
5366	5366		Agrotera nemoralis (Scopoli, 1763)	Animalia	Insecta	Lepidoptera	Crambidae	Agrotera		nemoralis	species	(Scopoli, 1763)	accepted	A fairly common species throughout Belgium.	2020-04-25	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5366
4826	4826		Spoladea recurvalis (Fabricius, 1775)	Animalia	Insecta	Lepidoptera	Crambidae	Spoladea		recurvalis	species	(Fabricius, 1775)	accepted	A very rare migrant species in Belgium, recently arrived (2004). It is well distributed in subtropical and tropical areas all over the world.	2020-04-26	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4826
4415	4415		Uncinus obductella (Zeller, 1839)	Animalia	Insecta	Lepidoptera	Pyralidae	Uncinus		obductella	species	(Zeller, 1839)	accepted	A very rare and local species in Belgium, mainly observed in the southern provinces.	2021-01-21	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4415
6411	6411		Eupoecilia angustana (Hübner, 1799)	Animalia	Insecta	Lepidoptera		Eupoecilia		angustana	species	(Hübner, 1799)	accepted	A fairly common species, well distributed throughout Belgium.	2021-04-06	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6411
5222	5222		Menophra abruptaria (Thunberg, 1792)	Animalia	Insecta	Lepidoptera		Menophra		abruptaria	species	(Thunberg, 1792)	accepted	A rare species throughout Belgium.	2021-03-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5222
4773	4773		Scythris picaepennis (Haworth, 1828)	Animalia	Insecta	Lepidoptera	Scythrididae	Scythris		picaepennis	species	(Haworth, 1828)	accepted	A very rare species in Belgium, only known from NA and WV.	2021-04-07	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4773
4115	4115		Mesoligia furuncula (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Mesoligia		furuncula	species	(Denis & Schiffermüller, 1775)	accepted	A rather common species throughout Belgium.	2019-08-28	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4115
4522	4522		Phyllonorycter messaniella (Zeller, 1846)	Animalia	Insecta	Lepidoptera		Phyllonorycter		messaniella	species	(Zeller, 1846)	accepted	Had been known from various localities in Belgium, especially from the Sonian Forest and the coastal area, then there were no observations from the country for about 50 years, but it is now well present in our country, although it remains a rare species.	2021-05-19	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4522
5717	5717		Caryocolum fischerella (Treitschke, 1833)	Animalia	Insecta	Lepidoptera		Caryocolum		fischerella	species	(Treitschke, 1833)	accepted	First observation in Belgium in 2009 at Flémalle-Haute (LG). Hitherto a very rare and local species in the country.	2021-03-12	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5717
5687	5687		Caloptilia stigmatella (Fabricius, 1781)	Animalia	Insecta	Lepidoptera	Gracillariidae	Caloptilia		stigmatella	species	(Fabricius, 1781)	accepted	A common species throughout Belgium.	2021-02-27	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5687
4983	4983		Tischeria decidua Wocke, 1876	Animalia	Insecta	Lepidoptera	Tischeriidae	Tischeria		decidua	species	Wocke, 1876	accepted	A rare and local species in Belgium, first observed in 2007 in NA. More observed in the Kempen area.	2020-12-10	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4983
6125	6125		Ectoedemia rubivora (Wocke, 1860)	Animalia	Insecta	Lepidoptera	Nepticulidae	Ectoedemia		rubivora	species	(Wocke, 1860)	accepted	A common species in Belgium, favouring damp and shady locations.	2021-02-19	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6125
6442	6442		Falseuncaria degreyana (McLachlan, 1869)	Animalia	Insecta	Lepidoptera		Falseuncaria		degreyana	species	(McLachlan, 1869)	accepted	A very rare and local species in Belgium, not seen for a long time.	2020-02-06	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6442
6138	6138		Eilema griseola (Hübner, 1803)	Animalia	Insecta	Lepidoptera		Eilema		griseola	species	(Hübner, 1803)	accepted	A common species throughout Belgium, with a preference for sandy soils.	2020-02-12	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6138
6231	6231		Epiblema hepaticana (Treitschke, 1835)	Animalia	Insecta	Lepidoptera		Epiblema		hepaticana	species	(Treitschke, 1835)	accepted	A very rare species in Belgium, mainly in the south.	2020-07-17	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6231
5293	5293		Adscita geryon (Hübner, 1813)	Animalia	Insecta	Lepidoptera		Adscita		geryon	species	(Hübner, 1813)	accepted	This very rare and declining species is only known from a few places in the southern provinces in Belgium.	2021-01-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5293
4775	4775		Scythris scopolella (Linnaeus, 1767)	Animalia	Insecta	Lepidoptera	Scythrididae	Scythris		scopolella	species	(Linnaeus, 1767)	accepted	A rather rare species in the southern part of Belgium.	2021-04-07	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4775
6420	6420		Euspilapteryx auroguttella Stephens, 1835	Animalia	Insecta	Lepidoptera	Gracillariidae	Euspilapteryx		auroguttella	species	Stephens, 1835	accepted	A fairly common species in Belgium.	2021-04-10	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6420
